scrape_id,title,subtitle,author,format_raw,isbn,publisher,publication_date_raw,cover_url,cover_alt_raw,external_book_url,release_page,release_page_url,source,scraped_at
534,Mindstuck,: Mastering the Art of Changing Minds,Michael McQueen,"Hardcover, 304 pages",9781637557396,Amplify Publishing,"December 4, 2023",https://www.leadershipnow.com/leadershop/images/9781637557396.jpg,9781637557396,https://amzn.to/3M7YY2U,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
535,Poor Charlies Almanack,: The Essential Wit and Wisdom of Charles T. Munger,Charles T. Munger,"Hardcover, 384 pages",9781953953230,Stripe Press,"December 5, 2023",https://www.leadershipnow.com/leadershop/images/9781953953230.jpg,9781953953230,https://amzn.to/45AsQvD,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
536,Get Scalable,: The Operating System Your Business Needs To Run and Scale Without You,Ryan Deiss,"Paperback, 212 pages",9788988673729,Scalable Company,"December 5, 2023",https://www.leadershipnow.com/leadershop/images/9788988673729.jpg,9788988673729,https://amzn.to/3S4ZO46,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
537,Moonshot,: A NASA Astronauts Guide to Achieving the Impossible,Mike Massimino,"Hardcover, 224 pages",9780306832642,Hachette Go,"December 5, 2023",https://www.leadershipnow.com/leadershop/images/9780306832642.jpg,9780306832642,https://amzn.to/3KGVuUf,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
538,Simple Truths of Leadership Playbook,: A 52-Week Game Plan for Becoming a Trusted Servant Leader,"Ken Blanchard, Randy Conley and Renee Broadwell","Hardcover, 176 pages",9781523006113,Berrett-Koehler Publishers,"December 5, 2023",https://www.leadershipnow.com/leadershop/images/9781523006113.jpg,9781523006113,https://amzn.to/4941HnJ,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
539,The Career Workbook,: Fulfilment at work,The School of Life,"Hardcover, 208 pages",9781915087058,The School of Life,"Workbook edition December 5, 2023",https://www.leadershipnow.com/leadershop/images/9781915087058.jpg,9781915087058,https://amzn.to/3DUveCe,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
540,Choose Your Enemies Wisely,: Business Planning for the Audacious Few,Patrick Bet-David with Greg Dinkin,"Hardcover, 320 pages",9780593712849,Portfolio,"December 5, 2023",https://www.leadershipnow.com/leadershop/images/9780593712849.jpg,9780593712849,https://amzn.to/3CZQdDb,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
541,Getting Over Ourselves,": Moving Beyond an Age of Burnout, Loneliness, and Narcissism",Christina Congleton,"Hardcover, 272 pages",9781394169856,Wiley,"December 7, 2023",https://www.leadershipnow.com/leadershop/images/9781394169856.jpg,9781394169856,https://amzn.to/472s7VA,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
542,The Seven Games of Leadership,: Navigating the Inner Journey of Leaders,Paolo Gallo,"Hardcover, 272 pages",9781399405478,Bloomsbury Business,"December 12, 2023",https://www.leadershipnow.com/leadershop/images/9781399405478.jpg,9781399405478,https://amzn.to/46tGbap,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
543,"Why listen to, work with and follow you?",,Larry Heugh Robertson,"Paperback, 288 pages",9781800817517,IPS - Profile Books,"December 14, 2023",https://www.leadershipnow.com/leadershop/images/9781800817517.jpg,9781800817517,https://amzn.to/3sqehgP,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
544,Toolkit for Turbulence,: The Mindset and Methods That Leaders Need to Turn Adversity to Advantage,Graham Winter and Martin Bean,"Hardcover, 352 pages",9781394208654,Wiley,"December 18, 2023",https://www.leadershipnow.com/leadershop/images/9781394208654.jpg,9781394208654,https://amzn.to/46Dovt5,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
545,The Five Rules,": Transform Your Culture for Yourself, Your Team and Your Family",Stephen D. Black,"Paperback, 182 pages",9781636982014,Morgan James Publishing,"December 19, 2023",https://www.leadershipnow.com/leadershop/images/9781636982014.jpg,9781636982014,https://amzn.to/47FR211,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
546,Collaborative Advantage,: How Open Organizations Thrive in Volatility,Oliver Gassmann and Raphael Bömelburg,"Hardcover, 204 pages",9783031363054,Palgrave Macmillan,"December 20, 2023",https://www.leadershipnow.com/leadershop/images/9783031363054.jpg,9783031363054,https://amzn.to/49wY5ef,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
547,Same as Ever,: A Guide to What Never Changes,Morgan Housel,"Hardcover, 256 pages",9780593332702,Portfolio,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9780593332702.jpg,9780593332702,https://amzn.to/43aHTLx,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
548,The Heart of Innovation,: A Field Guide for Navigating to Authentic Demand,"Matt Chanoff, Merrick Furst, Daniel Sabbah and Mark Wegman","Paperback, 208 pages",9781523005703,Berrett-Koehler Publishers,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781523005703.jpg,9781523005703,https://amzn.to/3rPdiX4,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
549,The Leader's Guide to Managing Risk,: A Proven Method to Build Resilience and Reliability,K. Scott Griffith,"Hardcover, 272 pages",9781400243785,HarperCollins Leadership,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781400243785.jpg,9781400243785,https://amzn.to/46xEIQd,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
550,Generosity Wins,: How and Why this Game-Changing Superpower Drives Our Success,Monte Wood and Nicole F. Roberts,"Hardcover, 272 pages",9781637631812,Worth,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781637631812.jpg,9781637631812,https://amzn.to/46Rrrlx,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
551,The Fund,": Ray Dalio, Bridgewater Associates, and the Unraveling of a Wall Street Legend",Rob Copeland,"Hardcover, 352 pages",9781250276933,St. Martin's Press,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781250276933.jpg,9781250276933,https://amzn.to/3tCr7IY,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
552,"Warriors, Rebels, and Saints",: The Art of Leadership from Machiavelli to Malcolm X,Moshik Temkin,"Hardcover, 320 pages",9781541758476,PublicAffairs,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781541758476.jpg,9781541758476,https://amzn.to/3MQQnSA,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
553,The Communication Code,": Unlocking Every Relationship, One Conversation at a Time",Jeremie Kubicek and Steve Cockram,"Hardcover, 224 pages",9781394150533,Wiley,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781394150533.jpg,9781394150533,https://amzn.to/3tvR7pg,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
554,Vienna,: How the City of Ideas Created the Modern World,Richard Cockett,"Hardcover, 464 pages",9780300266535,Yale University Press,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9780300266535.jpg,9780300266535,https://amzn.to/3OzvyuQ,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
555,Ice Cold Leader,: Leading from the Inside Out,Errol Doebler,"Hardcover, 304 pages",9781394239276,Wiley,"November 7, 2023",https://www.leadershipnow.com/leadershop/images/9781394239276.jpg,9781394239276,https://amzn.to/4arPIkK,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
556,For Profit,: A History of Corporations,William Magnuson,"Hardcover, 368 pages",9781541601567,Basic Books,"November 8, 2023",https://www.leadershipnow.com/leadershop/images/9781541601567.jpg,9781541601567,https://amzn.to/3JJ8acD,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
557,The Geek Way,: The Radical Mindset that Drives Extraordinary Results,Andrew McAfee,"Hardcover, 320 pages",9780316436700,"Little, Brown and Company","November 14, 2023",https://www.leadershipnow.com/leadershop/images/9780316436700.jpg,9780316436700,https://amzn.to/3rmcb0t,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
558,Be the Unicorn,: 12 Data-Driven Habits that Separate the Best Leaders from the Rest,William Vanderbloemen / Foreword by John C. Maxwell,"Hardcover, 272 pages",9781400247103,HarperCollins Leadership,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9781400247103.jpg,9781400247103,https://amzn.to/44IGYmC,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
559,Lead Through Anything,": Harness Purpose, Vitality, and Agility to Thrive in the Face of Unrelenting Change",Dustin Seale and Ed Manfre,"Hardcover, 256 pages",9781265506391,McGraw Hill,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9781265506391.jpg,9781265506391,https://amzn.to/3Y2tTm6,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
560,Areté,: Activate Your Heroic Potential,Brian Johnson,"Hardcover, 1001 pages",9788212414074,Heroic Blackstone,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9788212414074.jpg,9788212414074,https://amzn.to/45E32je,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
561,Seek,: How Curiosity Can Transform Your Life and Change the World,Scott Shigeoka,"Hardcover, 256 pages",9781538740804,Balance,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9781538740804.jpg,9781538740804,https://amzn.to/3SaPt6G,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
562,Ask Like an Auctioneer,: How to Ask For More and Get It,Dia Bondi,"Hardcover, 256 pages",9781637744123,Matt Holt,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9781637744123.jpg,9781637744123,https://amzn.to/3s5D1dU,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
563,Reunion,: Leadership and the Longing to Belong,Jerry Colonna,"Hardcover, 288 pages",9780063142138,Harper Business,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9780063142138.jpg,9780063142138,https://amzn.to/43fxuy3,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
564,Limitless Expanded Edition,": Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",Jim Kwik,"Hardcover, 448 pages",9781401968717,Hay House Inc,"November 14, 2023",https://www.leadershipnow.com/leadershop/images/9781401968717.jpg,9781401968717,https://amzn.to/3NAWtHf,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
565,Wiring the Winning Organization,": Liberating Our Collective Greatness through Slowification, Simplification, and Amplification",Gene Kim and Steven Spear,"Hardcover, 384 pages",9781950508426,IT Revolution Press,"November 27, 2023",https://www.leadershipnow.com/leadershop/images/9781950508426.jpg,9781950508426,https://amzn.to/3tEUOJt,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
566,Make Possibilities Happen,: How to Transform Ideas into Reality,Grace Hawthorne with Stanford d.school - Designed by Celia Leung,"Paperback, 144 pages",9781984858122,Ten Speed Press,"November 28, 2023",https://www.leadershipnow.com/leadershop/images/9781984858122.jpg,9781984858122,https://amzn.to/45zOkJ8,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
567,The Power of Conscious Connection,: 4 Habits to Transform How You Live and Lead,Talia Fox,"Hardcover, 261 pages",9781646871353,Ideapress Publishing,"November 28, 2023",https://www.leadershipnow.com/leadershop/images/9781646871353.jpg,9781646871353,https://amzn.to/3NCUpya,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
568,Work Different,: 10 Truths for Winning in the People Age,"Kate Bravery, Ilya Bonic and Kai Anderson","Hardcover, 288 pages",9781394181292,Wiley,"November 30, 2023",https://www.leadershipnow.com/leadershop/images/9781394181292.jpg,9781394181292,https://amzn.to/3tSvKih,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
569,Hidden Potential,: The Science of Achieving Greater Things,Adam Grant,"Hardcover, 320 pages",9780593653142,Viking,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9780593653142.jpg,9780593653142,https://amzn.to/3MydJLH,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
570,The Idea Is the Easy Part,: Myths and Realities of the Startup World,Brian Dovey,"Hardcover, 256 pages",9781637744048,Matt Holt,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9781637744048.jpg,9781637744048,https://amzn.to/3NgZWdW,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
571,Leadership Revolution,: The Future of Developing Dynamic Leaders,Lori Mazan,"Hardcover, 272 pages",9781394171828,Wiley,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9781394171828.jpg,9781394171828,https://amzn.to/3OWwnQg,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
572,Clear Thinking,: Turning Ordinary Moments into Extraordinary Results,Shane Parrish,"Hardcover, 288 pages",9780593086117,Portfolio,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9780593086117.jpg,9780593086117,https://amzn.to/42l7QHK,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
573,Mind Shift,: It Doesn't Take a Genius to Think Like One,Erwin Raphael McManus,"Hardcover, 160 pages",9780593137413,Convergent Books,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9780593137413.jpg,9780593137413,https://amzn.to/44gvyXt,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
574,Move Fast and Fix Things,: The Trusted Leader's Guide to Solving Hard Problems,Frances Frei and Anne Morriss,"Hardcover, 240 pages",9781647822873,Harvard Business Review Press,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9781647822873.jpg,9781647822873,https://amzn.to/3PGY8Na,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
575,The Perfect Story,": How to Tell Stories that Inform, Influence, and Inspire",Karen Eber,"Hardcover, 288 pages",9781400333837,Harper Horizons,"October 3, 2023",https://www.leadershipnow.com/leadershop/images/9781400333837.jpg,9781400333837,https://amzn.to/44cJlyj,2023 Releases,https://www.leadershipnow.com/leadershop/new2023.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
