book_id,openlibrary_work_key,canonical_title,edition_key,edition_title,full_title,edition_name,publish_date,publish_country,publish_places,publishers,languages,isbn_10,isbn_13,number_of_pages,physical_format
BOOK00011,/works/OL19982874W,Leadership,/books/OL27163008M,Leadership,Leadership a critical introduction,,2014,enk,,,['eng'],"['0415625939', '0415625947']","['9780415625937', '9780415625944']",297.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL37759968M,Leadership,Leadership Enhancing the Lessons of Experience,,"Feb 07, 2018",,,"['McGraw-Hill Education', 'McGraw Hill']",[],['1259963268'],['9781259963261'],784.0,hardcover
BOOK00012,/works/OL1947324W,Leadership,/books/OL28700201M,Leadership,Leadership Enhancing the Lessons of Experience,,2018,,,['McGraw-Hill Education'],['eng'],,['9781260092530'],786.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL28510563M,Leadership,Leadership Enhancing the Lessons of Experience,,2014,,,['McGraw-Hill Education'],['eng'],,['9780077862404'],752.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL9775275M,Leadership,,3rd edition,"October 15, 1998",,,['McGraw-Hill Companies'],['eng'],['0256261431'],['9780256261431'],696.0,Hardcover
BOOK00012,/works/OL1947324W,Leadership,/books/OL9258353M,Leadership,,4 edition,"December 6, 2001",,,['McGraw-Hill/Irwin'],['eng'],['0072445297'],['9780072445299'],624.0,Hardcover
BOOK00012,/works/OL1947324W,Leadership,/books/OL7303678M,Leadership,,,"December 6, 2001",,,['McGraw-Hill/Irwin'],['eng'],['0072445297'],['9780072445299'],624.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL1728467M,Leadership,,,1993,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256102783'],,543.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL374298M,Leadership,,3rd ed.,1999,mau,"['Boston, Mass']",['Irwin/McGraw Hill'],['eng'],['0256261431'],,674.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL3953861M,Leadership,,4th ed.,2002,mau,"['Boston, Mass']",['McGraw-Hill'],['eng'],['0072445297'],,604.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL16435328M,Leadership,,6th ed.,2009,mau,['Boston'],['McGraw-Hill Irwin'],['eng'],['0073405043'],['9780073405049'],720.0,
BOOK00012,/works/OL1947324W,Leadership,/books/OL804979M,Leadership,,2nd ed.,1996,ilu,['Chicago'],['Irwin'],['eng'],['0256162123'],,609.0,
BOOK00013,/works/OL1807678W,Lincoln on Leadership,/books/OL1566163M,Lincoln on leadership,,,1992,nyu,['New York'],['Warner Books'],['eng'],['0446516465'],,188.0,
BOOK00013,/works/OL1807678W,Lincoln on Leadership,/books/OL7536555M,Lincoln on Leadership,,,"February 1, 1993",,,['Business Plus'],['eng'],['0446394599'],['9780446394598'],208.0,
BOOK00013,/works/OL1807678W,Lincoln on Leadership,/books/OL11142673M,Lincoln on Leadership,,Unabridged edition,1999,,,['Recorded Books INc'],['eng'],['078873573X'],['9780788735738'],,Audio cassette
BOOK00014,/works/OL30484W,Leadership,/books/OL4877650M,Leadership,,1st ed.,1978,nyu,['New York'],['Harper & Row'],['eng'],['0060105887'],,530.0,
BOOK00014,/works/OL30484W,Leadership,/books/OL17603188M,Leadership,,1st ed.,1979,nyu,['New York'],['Harper & Row'],['eng'],['0060906979'],,530.0,
BOOK00014,/works/OL30484W,Leadership,/books/OL22822398M,Leadership,,,1978,xxu,['New York'],['Harper and Row'],['eng'],['0061319759'],,530.0,
BOOK00014,/works/OL30484W,Leadership,/books/OL18203150M,Leadership,,,1979,nyu,['New York'],"['Harper & Row', 'Perennial']",['eng'],['0061319759'],,530.0,
BOOK00015,/works/OL1815713W,Leadership,/books/OL28549960M,Leadership,"Leadership Theory, Application, and Skill Development",,2014,,,['Cengage Learning'],['eng'],,['9781285866352'],528.0,
BOOK00015,/works/OL1815713W,Leadership,/books/OL26876983M,Leadership,,,2013,,,['Cengage'],[],,['9781111827076'],552.0,
BOOK00015,/works/OL1815713W,Leadership,/books/OL9538620M,Leadership,,1st edition,"June 26, 2000",,,['South-Western Educational Publishing'],['eng'],['0324041667'],['9780324041668'],450.0,Paperback
BOOK00015,/works/OL1815713W,Leadership,/books/OL6784205M,Leadership,,,2001,ohu,"['Cincinnati, Ohio']",['South-Western College Pub.'],['eng'],['0324041667'],,536.0,
BOOK00015,/works/OL1815713W,Leadership,/books/OL9439097M,Leadership,,2 edition,"July 2, 2003",,,['South-Western College Pub'],['eng'],['0324155565'],['9780324155563'],528.0,Paperback
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL58064163M,The leadership challenge,The leadership challenge how to get extraordinary things done in organizations,1st ed.,1989,cau,['San Francisco'],['Jossey-Bass'],['eng'],,,362.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL8891444M,Leadership Challenge,,4 edition,"September 4, 2007",,,['Coach Series'],['eng'],['1596591226'],['9781596591226'],,Audio CD
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39987995M,Leadership Challenge,Leadership Challenge,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118606919'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39993804M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118596999'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39975510M,Leadership Challenge,Leadership Challenge Activities Book,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470594568'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39978469M,Leadership Challenge,Leadership Challenge,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470559727'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL33618585M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2017,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119278986'],400.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL33967651M,Leadership Challenge,"Leadership Challenge How to Make Extraordinary Things Happen in Organizations, 5th Edition",,2013,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781596599857'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL36702736M,Leadership Challenge,Leadership Challenge,,2008,,,"['Wiley & Sons, Limited, John']",['ger'],,['9783527503742'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL36759459M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2023,,,"['Wiley & Sons, Limited, John']",['eng'],,['9781119736127'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL38341288M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2022,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119736165'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL38341343M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2022,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119736158'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39839864M,Leadership Challenge,Leadership Challenge,,2008,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780787984922'],416.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39862131M,Leadership Challenge,Leadership Challenge,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470947609'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39869924M,Leadership Challenge,Leadership Challenge,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470947593'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39871551M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118282489'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39893828M,Leadership Challenge,Leadership Challenge,,2009,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470403822'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL39969264M,Leadership Challenge,Leadership Challenge,,2004,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780787983505'],,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL29014421M,Leadership Challenge,Leadership Challenge Activities Book,,2010,,,['Center for Creative Leadership'],['eng'],,['9780470594551'],688.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL29014431M,Leadership Challenge,Leadership Challenge Activities Book,,2010,,,['Center for Creative Leadership'],['eng'],,['9780470594575'],688.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL29116045M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118281963'],416.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL29116049M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2012,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118284315'],416.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL29329656M,Leadership Challenge,Leadership Challenge How to Make Extraordinary Things Happen in Organizations,,2017,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119278979'],400.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL8573413M,Leadership Challenge,,New Ed edition,May 1990,,,['Jossey-Bass Inc Pub'],[],['155542211X'],['9781555422110'],350.0,Paperback
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL23768996M,The leadership challenge,,1st ed.,1987,cau,['San Francisco'],['Jossey-Bass'],['eng'],['155542211X'],,362.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL9508860M,Leadership the Challenge,,3rd Pkg edition,April 1997,,,['Pfeiffer & Company'],['eng'],['0787909882'],['9780787909888'],,Ring-bound
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL9731364M,Leadership the Challenge,,Package edition,March 2001,,,['Pfeiffer & Co'],['eng'],['0787958816'],['9780787958817'],,Hardcover
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL8149305M,The Leadership Challenge,,,January 2002,,,['Jossey-Bass'],['eng'],['0787974005'],['9780787974008'],468.0,Hardcover
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL22285134M,The leadership challenge,,,1987,xxu,['San Francisco'],['Jossey-Bass'],['eng'],['155542211X'],,350.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL24258925M,The Leadership Challenge,,,2006,nyu,['New York'],"['John Wiley & Sons, Ltd.']",['eng'],,['9780787964214'],,Electronic resource
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL21991273M,The leadership challenge,,3rd ed.,2002,xxu,"['San Francisco, Calif']",['Jossey-Bass'],['eng'],"['0787956783', '0787968331']",,458.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL2408178M,The leadership challenge,,1st ed.,1987,cau,['San Francisco'],['Jossey-Bass'],['eng'],['1555420613'],,362.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL11097953M,Leadership Challenge,,,"February 8, 2007",,,['Jossey Bass Wiley'],['eng'],['0787997463'],['9780787997465'],624.0,Ring-bound
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL1279515M,The leadership challenge,,2nd ed.,1995,cau,['San Francisco'],['Jossey-Bass'],['eng'],['0787901105'],,405.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL22115116M,The leadership challenge,,2nd ed.,,,['San Francisco'],,[],['0787901105'],,405.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL24293151M,The Leadership Challenge,,,2007,nyu,['New York'],"['John Wiley & Sons, Ltd.']",['eng'],,['9780787997106'],,eBook
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL17846051M,The leadership challenge,,4th ed.,2007,cau,['San Francisco'],['Jossey-Bass'],['eng'],['0787984914'],['9780787984915'],389.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL15524424M,The leadership challenge,,3rd ed.,2002,cau,['San Francisco'],['Jossey-Bass'],['eng'],['0787956783'],,458.0,
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL11097897M,The Leadership Challenge,,3Rev Ed edition,"November 13, 2006",,,['Jossey Bass Wiley'],['eng'],['0787995703'],['9780787995706'],800.0,Hardcover
BOOK00016,/works/OL1974749W,The leadership challenge,/books/OL19856211M,The Leadership challenge,,,1990,cau,"['San Francisco, CA']",['Jossey-Bass'],['eng'],,,362.0,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL39968407M,Organizational Culture and Leadership,Organizational Culture and Leadership A Dynamic View,,1991,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781555423315'],,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL39940981M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2014,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781118207833'],,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL39890312M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2007,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470244951'],,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL39859365M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2006,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780787985059'],,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL39854528M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470640562'],,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL33518509M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2016,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119212133'],416.0,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL29311087M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2016,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9781119212058'],416.0,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL29056757M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470640579'],464.0,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL29047153M,Organizational Culture and Leadership,Organizational Culture and Leadership,,2010,,,"['Wiley & Sons, Incorporated, John']",['eng'],,['9780470640555'],464.0,
BOOK00017,/works/OL17628850W,ORGANIZATIONAL CULTURE AND LEADERSHIP,/books/OL26234224M,ORGANIZATIONAL CULTURE AND LEADERSHIP,,,2017,,,['JOHN WILEY'],['eng'],,['9781119212041'],416.0,
BOOK00018,/works/OL16296611W,Leadership,/books/OL25107435M,Leadership,Leadership enhancing the lessons of experience,7th ed.,2012,nyu,['New York'],['McGraw-Hill Irwin'],['eng'],['0078112656'],['9780078112652'],716.0,
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL38789861M,Leadership in Turbulent Times,Leadership in Turbulent Times Lessons from the Presidents,,2019,,,"['Penguin Books, Limited']",['eng'],,['9780241987711'],,
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL27711221M,Liderazgo: En tiempos turbulentos,,printing (1),2019,,['Nashville'],['Grupo Nelson'],['spa'],['1404111298'],['9781404111295'],510.0,Hardcover
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL32578911M,Leadership,Leadership In Turbulent Times,,"Dec 04, 2019",,,['Large Print Press'],[],['1432869213'],['9781432869212'],919.0,paperback
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL28685434M,Leadership,Leadership,,"Sep 18, 2018",,,['Simon & Schuster Audio'],[],['1508232954'],['9781508232957'],,audio cd
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL28697161M,Leadership,Leadership Lessons from the Presidents for Turbulent Times,,2018,,,"['Penguin Books, Limited', 'Viking']",['eng'],,['9780241300732'],496.0,
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL28710166M,Leadership,Leadership Lessons from the Presidents for Turbulent Times,,2019,,,"['Penguin Books, Limited']",['eng'],,['9780241300725'],496.0,
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL28899306M,Leadership,Leadership In Turbulent Times,First Simon & Schuster trade paperback edition (1),2019-10,,['New York'],['Simon & Schuster Paperbacks'],['eng'],['1476795932'],['9781476795935'],496.0,Paperback
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL26974782M,Leadership,Leadership in turbulent times,Large print edition (1),2018,miu,"['Farmington Hills, MI']",['Thorndike Press'],['eng'],['1432853821'],['9781432853822'],921.0,Hardcover
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL27910414M,Leadership,,1st Simon & Schuster hardcover edition,2018,,"['New York, USA']",['Simon & Schuster'],['eng'],['1476795940'],['9781476795942'],496.0,Epub
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL27371703M,Leadership,Leadership Lessons from the Presidents for Turbulent Times,,2018,,,['Simon & Schuster'],[],['0241300711'],['9780241300718'],,hardcover
BOOK00019,/works/OL17934890W,Leadership In Turbulent Times,/books/OL26518362M,Leadership,,First Simon & Schuster hardcover edition (1),2018-09,,['New York'],['Simon & Schuster'],['eng'],['1476795924'],['9781476795928'],473.0,Hardcover
